Transaction Detail by Account,,,,,,,,,
And Company (Spicy Cubes),,,,,,,,,
"January 1-December 3, 2025",,,,,,,,,

,Transaction date,Transaction type,Num,Name,Class full name,Memo/Description,Account full name,Amount,Balance
,05/29/2025,Expense,3342,Boxtrot Llc,,IN *BOXTROT LLC IN *BOXTROT LLC   5/12/25 - 5/25/25,2100 R. NOEL (1487) - 1,"6,679.00","43,824.27"
,05/29/2025,Expense,3342,Boxtrot Llc,,5/12/25 - 5/25/25,2100 R. NOEL (1487) - 1,40.00,"43,864.27"
,06/12/2025,Bill,3449,Boxtrot Llc,,Pick/Pack  5/26/25 - 6/8/25 June,2000 Accounts Payable,42.81,"43,907.08"
,06/12/2025,Bill,3449,Boxtrot Llc,,Pallet Storage   5/26/25 - 6/8/25,2000 Accounts Payable,40.00,"43,947.08"
,06/12/2025,Bill,3449,Boxtrot Llc,,May 3PL,2000 Accounts Payable,101.60,"44,048.68"
,06/27/2025,Bill,3516,Boxtrot Llc,,Pick/Pack   6/9/25 - 6/22/25,2000 Accounts Payable,69.80,"44,118.48"
,06/27/2025,Bill,3516,Boxtrot Llc,,Pallet Storage  6/9/25 - 6/22/25,2000 Accounts Payable,40.00,"44,158.48"
,07/11/2025,Bill,3595,Boxtrot Llc,,Pick/Pack  6/23/25 - 7/6/25,2000 Accounts Payable,11.20,"44,169.68"
,07/11/2025,Bill,3595,Boxtrot Llc,,Pallet Storage   6/23/25 - 7/6/25,2000 Accounts Payable,20.00,"44,189.68"
,07/22/2025,Bill,3632,Boxtrot Llc,,Pick/Pack    7/7/25 - 7/20/25,2000 Accounts Payable,"21,710.80","65,900.48"
,07/22/2025,Bill,3632,Boxtrot Llc,,Pallet Storage     7/7/25 - 7/20/25,2000 Accounts Payable,20.00,"65,920.48"
,08/05/2025,Bill,3712,Boxtrot Llc,,Pick/Pack  7/21/25 - 8/3/25,2000 Accounts Payable,"1,719.20","67,639.68"
,08/05/2025,Bill,3712,Boxtrot Llc,,Pallet Storage  7/21/25 - 8/3/25,2000 Accounts Payable,20.00,"67,659.68"
,08/22/2025,Expense,,Boxtrot Llc,,IN *BOXTROT LLC IN *BOXTROT LLC,2100 R. NOEL (1487) - 1,"26,920.20","94,579.88"
,08/31/2025,Bill,3887,Boxtrot Llc,,Pick/Pack  8/18/25 - 8/31/25,2000 Accounts Payable,"3,695.60","98,275.48"
,08/31/2025,Bill,3887,Boxtrot Llc,,Pallet Storage   8/18/25 - 8/31/25,2000 Accounts Payable,20.00,"98,295.48"
,10/19/2025,Expense,,Boxtrot Llc,,IN *BOXTROT LLC,2100 R. NOEL (1487) - 1,0.00,"98,295.48"
,10/19/2025,Expense,,Boxtrot Llc,,IN *BOXTROT LLC,2100 R. NOEL (1487) - 1,"16,199.39","114,494.87"
,10/31/2025,Bill,,Boxtrot Llc,,,2000 Accounts Payable,"1,331.29","115,826.16"
,10/31/2025,Bill,SFUS-SCF-00001,Shipfusion. Inc.,,,2000 Accounts Payable,"9,243.20","125,069.36"
,11/04/2025,Expense,,Boxtrot Llc,,IN *BOXTROT LLC,2100 R. NOEL (1487) - 1,0.00,"125,069.36"
,11/04/2025,Deposit,,Shipfusion. Inc.,,ORIG CO NAME:Shipfusion ORIG ID:XXXXXX5317 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:CCD TRACE#:XXXXXXXX0640653 EED:251104 IND ID:015 QROTYGWQ5S1J IND NAME:Spicy C ubes TRN: XXXXXX0653 TC,1000 CHASE CHECKING (1906),-0.06,"125,069.30"
,11/04/2025,Expense,,Shipfusion. Inc.,,ORIG CO NAME:Shipfusion ORIG ID:XXXXXX5317 DESC DATE: CO ENTRY DESCR:ACCTVERIFYSEC:CCD TRACE#:XXXXXXXX0640655 EED:251104 IND ID:015 QROTYGWQ5S1J IND NAME:Spicy C ubes TRN: XXXXXX0655 TC,1000 CHASE CHECKING (1906),0.06,"125,069.36"
,11/10/2025,Expense,,Shipfusion. Inc.,,ORIG CO NAME:Shipfusion ORIG ID:XXXXXX5317 DESC DATE: CO ENTRY DESCR:Bill.com SEC:CCD TRACE#:XXXXXXXX6551196 EED:251110 IND ID:015 XPSMYYYQGJTJ IND NAME:Spicy Cu bes Shipfusion - Inv #XXXXXX1441 TRN: XXXXXX1196 TC,1000 CHASE CHECKING (1906),"60,699.83","185,769.19"
,11/10/2025,Expense,,Shipfusion. Inc.,,ORIG CO NAME:Shipfusion ORIG ID:XXXXXX5317 DESC DATE: CO ENTRY DESCR:Bill.com SEC:CCD TRACE#:XXXXXXXX6551559 EED:251110 IND ID:015 HIBQGIIQGM3F IND NAME:Spicy Cu bes Shipfusion - Inv #XXXXX1097 TRN: XXXXXX1559 TC,1000 CHASE CHECKING (1906),500.00,"186,269.19"
,11/21/2025,Deposit,,Shipfusion. Inc.,,ORIG CO NAME:SHIPFUSION INC ORIG ID:XXXXXX6311 DESC DATE:251121 CO ENTRY DESCR:CASH DISB SEC:CCD TRACE#:XXXXXXXX6369542 EED:251121 IND ID: IND NAME:& COMPANY LL C TRN: XXXXXX9542 TC,1000 CHASE CHECKING (1906),"-61,199.93","125,069.26"
,11/24/2025,Expense,,Shipfusion. Inc.,,SHIPFUSION INC,2100 R. NOEL (1487) - 1,0.00,"125,069.26"
,11/24/2025,Expense,,Shipfusion. Inc.,,SHIPFUSION INC,2110 R. NOEL (8277) - 1,0.00,"125,069.26"
,11/30/2025,Bill,,Shipfusion. Inc.,,,2000 Accounts Payable,"18,425.20","143,494.46"
Total for 6020 3PL Expense,,,,,,,,"$143,494.46",
6055 Amazon Seller Fees,,,,,,,,,
,01/10/2025,Journal Entry,A2XUS-10Jan-07Feb-672,,Amazon,Subscription Fee (other-transaction),,39.99,39.99
,02/07/2025,Journal Entry,A2XUS-07Feb-07Mar-503,,Amazon,Subscription Fee (other-transaction),,39.99,79.98
,03/07/2025,Journal Entry,A2XUS-07Mar-04Apr-550,,Amazon,Subscription Fee (other-transaction),,39.99,119.97
,04/04/2025,Journal Entry,A2XUS-04Apr-02May-861,,Amazon,Subscription Fee (other-transaction),,39.99,159.96
,04/04/2025,Journal Entry,A2XUS-04Apr-02May-861,,Amazon,Subscription Fee (other-transaction),,39.99,199.95
,07/01/2025,Expense,,Amazon Web Services,,Amazon web services,2100 R. NOEL (1487) - 1,3.47,203.42
,11/01/2025,Expense,,Amazon Web Services,,Amazon web services,2100 R. NOEL (1487) - 1,8.47,211.89
Total for 6055 Amazon Seller Fees,,,,,,,,$211.89,
6065 Shopify Merchant Fees,,,,,,,,,
,01/02/2025,Expense,,Shopify,,SHOPIFY* XXXXX1587,2110 R. NOEL (8277) - 1,480.03,480.03
,01/11/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX9521,2110 R. NOEL (8277) - 1,371.90,851.93
,01/18/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX3296,2110 R. NOEL (8277) - 1,481.80,"1,333.73"
,01/28/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX7442,2110 R. NOEL (8277) - 1,480.50,"1,814.23"
,01/31/2025,Journal Entry,2025_01_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,-996.25,817.98
,02/04/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX4236,2110 R. NOEL (8277) - 1,482.07,"1,300.05"
,02/07/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX7173,2110 R. NOEL (8277) - 1,496.40,"1,796.45"
,02/09/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX1678,2110 R. NOEL (8277) - 1,515.78,"2,312.23"
,02/11/2025,Expense,,Shopify,Shopify,SHOPIFY* XXXXX2013,2110 R. NOEL (8277) - 1,389.70,"2,701.93"
,02/14/2025,Expense,,Shopify,,SHOPIFY* XXXXX3685,2110 R. NOEL (8277) - 1,481.75,"3,183.68"
,02/18/2025,Expense,,Shopify,,SHOPIFY* XXXXX0634,2110 R. NOEL (8277) - 1,486.62,"3,670.30"
,02/28/2025,Expense,,Shopify,,SHOPIFY* XXXXX5568,2110 R. NOEL (8277) - 1,494.91,"4,165.21"
,02/28/2025,Journal Entry,2025_02_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-1,792.96","2,372.25"
,03/08/2025,Expense,,Shopify,,SHOPIFY* XXXXX9454,2110 R. NOEL (8277) - 1,483.27,"2,855.52"
,03/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX3793,2110 R. NOEL (8277) - 1,181.63,"3,037.15"
,03/14/2025,Expense,,Shopify,,SHOPIFY* XXXXX8570,2110 R. NOEL (8277) - 1,480.17,"3,517.32"
,03/18/2025,Expense,,Shopify,,SHOPIFY* XXXXX0234,2110 R. NOEL (8277) - 1,485.30,"4,002.62"
,03/28/2025,Expense,,Shopify,,SHOPIFY* XXXXX2071,2110 R. NOEL (8277) - 1,486.39,"4,489.01"
,03/31/2025,Journal Entry,2025_03_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-1,530.37","2,958.64"
,04/06/2025,Expense,,Shopify,,SHOPIFY* XXXXX8902,2110 R. NOEL (8277) - 1,482.62,"3,441.26"
,04/09/2025,Expense,,Shopify,,SHOPIFY* XXXXX6713,2110 R. NOEL (8277) - 1,538.93,"3,980.19"
,04/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX0831,2110 R. NOEL (8277) - 1,212.81,"4,193.00"
,04/13/2025,Expense,,Shopify,,SHOPIFY* XXXXX0835,2110 R. NOEL (8277) - 1,484.39,"4,677.39"
,04/16/2025,Expense,,Shopify,,SHOPIFY* XXXXX8271,2110 R. NOEL (8277) - 1,491.51,"5,168.90"
,04/19/2025,Expense,,Shopify,,SHOPIFY* XXXXX3634,2110 R. NOEL (8277) - 1,480.20,"5,649.10"
,04/23/2025,Expense,,Shopify,,SHOPIFY* XXXXX5786,2110 R. NOEL (8277) - 1,481.45,"6,130.55"
,04/27/2025,Expense,,Shopify,,SHOPIFY* XXXXX0201,2110 R. NOEL (8277) - 1,480.29,"6,610.84"
,04/30/2025,Expense,,Shopify,,SHOPIFY* XXXXX3231,2110 R. NOEL (8277) - 1,490.27,"7,101.11"
,04/30/2025,Journal Entry,2025_04_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-2,452.49","4,648.62"
,05/01/2025,Expense,,Shopify,,SHOPIFY* XXXXX5039,2110 R. NOEL (8277) - 1,480.11,"5,128.73"
,05/04/2025,Expense,,Shopify,,SHOPIFY* XXXXX0848,2110 R. NOEL (8277) - 1,489.91,"5,618.64"
,05/05/2025,Expense,,Shopify,,SHOPIFY* XXXXX9453,2110 R. NOEL (8277) - 1,"1,584.00","7,202.64"
,05/09/2025,Expense,,Shopify,,SHOPIFY* XXXXX1567,2110 R. NOEL (8277) - 1,"1,280.56","8,483.20"
,05/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX0787,2110 R. NOEL (8277) - 1,125.50,"8,608.70"
,05/19/2025,Expense,,Shopify,,SHOPIFY* XXXXX4248,2110 R. NOEL (8277) - 1,"1,280.76","9,889.46"
,05/27/2025,Expense,,Shopify,,SHOPIFY* XXXXX9971,2110 R. NOEL (8277) - 1,"1,291.87","11,181.33"
,05/31/2025,Journal Entry,2025_05_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-4,031.97","7,149.36"
,06/01/2025,Expense,,Shopify,,SHOPIFY* XXXXX7584,2110 R. NOEL (8277) - 1,"1,283.15","8,432.51"
,06/07/2025,Expense,,Shopify,,SHOPIFY* XXXXX5404,2110 R. NOEL (8277) - 1,"1,280.23","9,712.74"
,06/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX5827,2110 R. NOEL (8277) - 1,"1,008.34","10,721.08"
,06/18/2025,Expense,,Shopify,,SHOPIFY* XXXXX8799,2110 R. NOEL (8277) - 1,"1,280.86","12,001.94"
,06/27/2025,Expense,,Shopify,,SHOPIFY* XXXXX4624,2110 R. NOEL (8277) - 1,"1,304.89","13,306.83"
,06/30/2025,Journal Entry,2025_06_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-4,165.91","9,140.92"
,07/04/2025,Expense,,Shopify,,SHOPIFY* XXXXX6143,2110 R. NOEL (8277) - 1,"1,280.59","10,421.51"
,07/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX8622,2110 R. NOEL (8277) - 1,"1,008.34","11,429.85"
,07/17/2025,Expense,,Shopify,,SHOPIFY* XXXXX9873,2110 R. NOEL (8277) - 1,"1,302.73","12,732.58"
,07/26/2025,Expense,,Shopify,,SHOPIFY* XXXXX1519,2110 R. NOEL (8277) - 1,"1,283.65","14,016.23"
,07/31/2025,Journal Entry,2025_07_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-3,801.67","10,214.56"
,08/03/2025,Expense,,Shopify,,SHOPIFY* XXXXX6654,2110 R. NOEL (8277) - 1,"1,280.24","11,494.80"
,08/20/2025,Expense,,Shopify,,SHOPIFY* XXXXX9386,2110 R. NOEL (8277) - 1,"1,281.60","12,776.40"
,08/28/2025,Expense,,Shopify,,SHOPIFY* XXXXX3006,2110 R. NOEL (8277) - 1,"1,280.65","14,057.05"
,08/31/2025,Journal Entry,2025_08_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"-1,210.86","12,846.19"
,09/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX0486,2110 R. NOEL (8277) - 1,"1,281.54","14,127.73"
,09/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX0365,2110 R. NOEL (8277) - 1,52.04,"14,179.77"
,09/19/2025,Expense,,Shopify,,SHOPIFY* XXXXX6038,2110 R. NOEL (8277) - 1,"1,282.03","15,461.80"
,09/26/2025,Expense,,Shopify,,SHOPIFY* XXXXX6289,2110 R. NOEL (8277) - 1,"1,280.66","16,742.46"
,10/08/2025,Expense,,Shopify,,SHOPIFY* XXXXX4181,2110 R. NOEL (8277) - 1,"1,281.27","18,023.73"
,10/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX9686,2110 R. NOEL (8277) - 1,525.30,"18,549.03"
,10/19/2025,Expense,,Shopify,,SHOPIFY* XXXXX8465,2110 R. NOEL (8277) - 1,"1,364.92","19,913.95"
,10/26/2025,Expense,,Shopify,,SHOPIFY* XXXXX1608,2110 R. NOEL (8277) - 1,"1,280.67","21,194.62"
,10/29/2025,Expense,,Shopify,,SHOPIFY* XXXXX3713,2110 R. NOEL (8277) - 1,"1,280.03","22,474.65"
,11/03/2025,Expense,,Shopify,,SHOPIFY* XXXXX7953,2110 R. NOEL (8277) - 1,"1,280.25","23,754.90"
,11/04/2025,Expense,,Shopify,,SHOPIFY* XXXXX5051,2110 R. NOEL (8277) - 1,55.30,"23,810.20"
,11/04/2025,Expense,,Shopify,,SHOPIFY* XXXXX5137,2110 R. NOEL (8277) - 1,55.30,"23,865.50"
,11/08/2025,Expense,,Shopify,,SHOPIFY* XXXXX3481,2110 R. NOEL (8277) - 1,"1,439.35","25,304.85"
,11/10/2025,Expense,,Shopify,,SHOPIFY* XXXXX8978,2110 R. NOEL (8277) - 1,314.94,"25,619.79"
,11/15/2025,Expense,,Shopify,,SHOPIFY* XXXXX6480,2110 R. NOEL (8277) - 1,"1,290.82","26,910.61"
,11/20/2025,Expense,,Shopify,,SHOPIFY* XXXXX2955,2110 R. NOEL (8277) - 1,"1,281.46","28,192.07"
,11/23/2025,Expense,,Shopify,,SHOPIFY* XXXXX6070,2110 R. NOEL (8277) - 1,"1,293.96","29,486.03"
,11/24/2025,Expense,,Shopify,,SHOPIFY* XXXXX8812,2110 R. NOEL (8277) - 1,"1,304.18","30,790.21"
,11/28/2025,Expense,,Shopify,,SHOPIFY* XXXXX9148,2110 R. NOEL (8277) - 1,"1,285.64","32,075.85"
Total for 6065 Shopify Merchant Fees,,,,,,,,"$32,075.85",
6070 Shopify Selling Apps,,,,,,,,,
,01/31/2025,Journal Entry,2025_01_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,996.25,996.25
,02/28/2025,Journal Entry,2025_02_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"1,778.64","2,774.89"
,03/31/2025,Journal Entry,2025_03_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"1,443.63","4,218.52"
,04/30/2025,Journal Entry,2025_04_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"2,444.26","6,662.78"
,05/31/2025,Journal Entry,2025_05_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"3,986.79","10,649.57"
,06/30/2025,Journal Entry,2025_06_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"4,108.23","14,757.80"
,07/31/2025,Journal Entry,2025_07_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"3,740.51","18,498.31"
,08/31/2025,Journal Entry,2025_08_ShopDetails,,,Reclass Shopify Fees per detailed download provided by client,,"1,198.42","19,696.73"
Total for 6070 Shopify Selling Apps,,,,,,,,"$19,696.73",
6075 Other Merchant Processing Fees,,,,,,,,,
,01/01/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:241231 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX6648991 EED:250102 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8991 TC,1000 CHASE CHECKING (1906),14.40,14.40
,01/02/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:241231 CO ENTRY DESCR:MERCH FEESSEC:CCD TRACE#:XXXXXXXX6079143 EED:250102 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9143 TC,1000 CHASE CHECKING (1906),"2,214.93","2,229.33"
,01/02/2025,Expense,,AUTHNET GATEWAY,,ORIG CO NAME:AUTHNET GATEWAY ORIG ID:XXXXXX8569 DESC DATE: CO ENTRY DESCR:BILLING SEC:CCD TRACE#:XXXXXXXX1316152 EED:250102 IND ID:139662608 IND NAME:& COMPANY LLC TRN: XXXXXX6152 TC,1000 CHASE CHECKING (1906),144.75,"2,374.08"
,01/03/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250102 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX8246060 EED:250103 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX6060 TC,1000 CHASE CHECKING (1906),29.49,"2,403.57"
,01/03/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250102 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8246016 EED:250103 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX6016 TC,1000 CHASE CHECKING (1906),17.23,"2,420.80"
,01/04/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250103 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX9209213 EED:250106 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9213 TC,1000 CHASE CHECKING (1906),10.67,"2,431.47"
,01/06/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250105 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8957081 EED:250106 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX7081 TC,1000 CHASE CHECKING (1906),14.93,"2,446.40"
,01/07/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250106 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8735566 EED:250107 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5566 TC,1000 CHASE CHECKING (1906),7.57,"2,453.97"
,01/08/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250107 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3689701 EED:250108 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9701 TC,1000 CHASE CHECKING (1906),8.06,"2,462.03"
,01/08/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250107 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX3689704 EED:250108 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9704 TC,1000 CHASE CHECKING (1906),84.09,"2,546.12"
,01/09/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250108 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX6142987 EED:250109 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX2987 TC,1000 CHASE CHECKING (1906),64.38,"2,610.50"
,01/09/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250108 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX6142982 EED:250109 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX2982 TC,1000 CHASE CHECKING (1906),6.89,"2,617.39"
,01/10/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250109 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX0361289 EED:250110 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1289 TC,1000 CHASE CHECKING (1906),140.07,"2,757.46"
,01/10/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250109 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX0361296 EED:250110 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1296 TC,1000 CHASE CHECKING (1906),17.71,"2,775.17"
,01/11/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250110 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8628368 EED:250113 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8368 TC,1000 CHASE CHECKING (1906),41.26,"2,816.43"
,01/13/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250112 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX9006475 EED:250113 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX6475 TC,1000 CHASE CHECKING (1906),37.34,"2,853.77"
,01/14/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250113 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5811709 EED:250114 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1709 TC,1000 CHASE CHECKING (1906),16.34,"2,870.11"
,01/15/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250114 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8370839 EED:250115 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX0839 TC,1000 CHASE CHECKING (1906),15.09,"2,885.20"
,01/15/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250114 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX8370834 EED:250115 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX0834 TC,1000 CHASE CHECKING (1906),34.89,"2,920.09"
,01/16/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250115 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX8732953 EED:250116 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX2953 TC,1000 CHASE CHECKING (1906),160.17,"3,080.26"
,01/16/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250115 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8732958 EED:250116 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX2958 TC,1000 CHASE CHECKING (1906),71.54,"3,151.80"
,01/17/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250116 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX9620252 EED:250117 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX0252 TC,1000 CHASE CHECKING (1906),33.03,"3,184.83"
,01/18/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250117 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX8032067 EED:250121 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX2067 TC,1000 CHASE CHECKING (1906),34.89,"3,219.72"
,01/18/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250117 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8032059 EED:250121 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX2059 TC,1000 CHASE CHECKING (1906),34.56,"3,254.28"
,01/21/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250119 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX1145872 EED:250121 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5872 TC,1000 CHASE CHECKING (1906),42.13,"3,296.41"
,01/21/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250120 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX1081569 EED:250121 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1569 TC,1000 CHASE CHECKING (1906),54.08,"3,350.49"
,01/21/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250120 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX1081565 EED:250121 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1565 TC,1000 CHASE CHECKING (1906),13.00,"3,363.49"
,01/22/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250121 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX7225530 EED:250122 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5530 TC,1000 CHASE CHECKING (1906),29.49,"3,392.98"
